Kolonne1;id;work_id;sex;age;year_birth;work_percent;nace;region_code;region;date
6698;26078586580;205912967;Menn;35.0;1985;55.0;10.130;2;Akershus (-2019);01.09.2020
6699;17088395046;623834804;Menn;37.0;1983;100.0;43.342;10;Vest-Agder (-2019);01.09.2020
6700;17087886400;307752350;Menn;42.0;1978;100.0;11.060;3;Oslo;01.09.2020
6701;6038465366;840314327;Menn;36.0;1984;53.0;01.210;1;Østfold (-2019);01.09.2020
6702;11029996000;790482779;Menn;21.0;1999;100.0;52.214;50;Trøndelag - Trööndelage;01.09.2020
6703;17087932952;241246664;Menn;41.0;1979;100.0;10.130;2;Akershus (-2019);01.09.2020
6704;26119613134;50232617;Menn;24.0;1996;100.0;08.111;2;Akershus (-2019);01.09.2020
6705;28047559072;446008668;Menn;45.0;1975;100.0;10.130;2;Akershus (-2019);01.09.2020
6706;15048767452;50232617;Menn;33.0;1987;100.0;08.111;2;Akershus (-2019);01.09.2020
6707;1108839024;497829203;Menn;32.0;1988;100.0;10.203;2;Akershus (-2019);01.09.2020
6708;9038167198;747153431;Menn;39.0;1981;100.0;10.130;2;Akershus (-2019);01.09.2020
6709;2118588386;252007159;Menn;35.0;1985;100.0;24.422;6;Buskerud (-2019);01.09.2020
6710;8048515806;747153431;Menn;35.0;1985;100.0;10.130;2;Akershus (-2019);01.09.2020
6711;17037640922;;Menn;44.0;1976;;;;;01.09.2020
6712;28029534430;205912967;Menn;25.0;1995;73.0;10.130;2;Akershus (-2019);01.09.2020
6713;8099016538;241246664;Menn;30.0;1990;;10.130;2;Akershus (-2019);01.09.2020
6714;1058636292;395920276;Menn;34.0;1986;100.0;47.912;15;Møre og Romsdal;01.09.2020
6715;10049473044;;Menn;26.0;1994;;;;;01.09.2020
6716;17049357044;248953508;Menn;27.0;1993;100.0;50.202;50;Trøndelag - Trööndelage;01.09.2020
6717;3087585968;540193422;Menn;45.0;1975;100.0;06.200;2;Akershus (-2019);01.09.2020
6718;14098653604;;Menn;34.0;1986;;;;;01.09.2020
6719;16048660046;;Menn;34.0;1986;;;;;01.09.2020
6720;11069636556;747153431;Menn;24.0;1996;37.0;10.130;2;Akershus (-2019);01.09.2020
6721;29077618192;407690095;Menn;44.0;1976;100.0;47.529;14;Sogn og Fjordane (-2019);01.09.2020
6722;28119630068;512156252;Menn;24.0;1996;100.0;11.040;3;Oslo;01.09.2020
6723;18029098080;843163502;Menn;30.0;1990;100.0;09.900;2;Akershus (-2019);01.09.2020
6724;12109298490;;Menn;28.0;1992;;;;;01.09.2020
6725;11109651976;529912577;Menn;24.0;1996;17.0;10.130;2;Akershus (-2019);01.09.2020
6726;23108925082;488254836;Menn;31.0;1989;79.0;46.473;12;Hordaland (-2019);01.09.2020
6727;30119726790;541685910;Menn;23.0;1997;34.0;05.200;2;Akershus (-2019);01.09.2020
6728;29057836772;747153431;Menn;42.0;1978;;10.130;2;Akershus (-2019);01.09.2020
6729;11098014852;63914943;Menn;40.0;1980;100.0;11.040;3;Oslo;01.09.2020
6730;20018593798;747153431;Menn;35.0;1985;100.0;10.130;2;Akershus (-2019);01.09.2020
6731;10088986290;920760903;Menn;31.0;1989;88.0;47.710;15;Møre og Romsdal;01.09.2020
6732;29049168776;205912967;Menn;29.0;1991;100.0;10.130;2;Akershus (-2019);01.09.2020
6733;15118294170;414317279;Menn;38.0;1982;100.0;06.100;2;Akershus (-2019);01.09.2020
6734;26028657102;446008668;Menn;34.0;1986;66.0;10.130;2;Akershus (-2019);01.09.2020
6735;1018339350;224548065;Menn;37.0;1983;100.0;46.160;11;Rogaland;01.09.2020
6736;15127601210;205912967;Menn;44.0;1976;100.0;10.130;2;Akershus (-2019);01.09.2020
6737;30118881166;602427759;Menn;32.0;1988;100.0;16.240;4;Hedmark (-2019);01.09.2020
6738;1059096384;872612507;Menn;30.0;1990;53.0;46.390;11;Rogaland;01.09.2020
6739;30129227484;572693846;Menn;28.0;1992;100.0;45.192;11;Rogaland;01.09.2020
6740;24088037632;498601783;Menn;40.0;1980;100.0;47.820;15;Møre og Romsdal;01.09.2020
6741;25099445342;307752350;Menn;26.0;1994;89.0;11.060;3;Oslo;01.09.2020
6742;11039105204;150167593;Menn;29.0;1991;100.0;19.100;5;Oppland (-2019);01.09.2020
6743;9037703182;608886116;Menn;43.0;1977;100.0;01.640;1;Østfold (-2019);01.09.2020
6744;6129970284;;Menn;21.0;1999;;;;;01.09.2020
6745;15059235204;765112169;Menn;28.0;1992;100.0;08.920;2;Akershus (-2019);01.09.2020
6746;5109921126;;Menn;21.0;1999;;;;;01.09.2020
6747;4099861324;;Menn;22.0;1998;;;;;01.09.2020
6748;10109039298;522088674;Menn;30.0;1990;100.0;10.120;2;Akershus (-2019);01.09.2020
6749;5108877322;241246664;Menn;32.0;1988;;10.130;2;Akershus (-2019);01.09.2020
6750;9098000114;536018636;Menn;40.0;1980;100.0;02.400;2;Akershus (-2019);01.09.2020
6751;9059361336;205912967;Menn;27.0;1993;100.0;10.130;2;Akershus (-2019);01.09.2020
6752;5069581704;;Menn;25.0;1995;;;;;01.09.2020
6753;4068699434;139155863;Menn;34.0;1986;100.0;71.121;18;Nordland;01.09.2020
6754;2068188160;334881346;Menn;39.0;1981;100.0;11.010;3;Oslo;01.09.2020
6755;6077938102;205912967;Menn;41.0;1979;100.0;10.130;2;Akershus (-2019);01.09.2020
6756;1107738310;529912577;Menn;43.0;1977;100.0;10.130;2;Akershus (-2019);01.09.2020
6757;3098514310;169869660;Menn;35.0;1985;100.0;13.100;3;Oslo;01.09.2020
6758;12037994888;205912967;Menn;41.0;1979;100.0;10.130;2;Akershus (-2019);01.09.2020
6759;2069232390;862471948;Menn;28.0;1992;100.0;42.910;10;Vest-Agder (-2019);01.09.2020
6760;17118167726;446008668;Menn;39.0;1981;100.0;10.130;2;Akershus (-2019);01.09.2020
6761;23039672006;915111749;Menn;24.0;1996;100.0;09.900;2;Akershus (-2019);01.09.2020
6762;25117739668;446008668;Menn;43.0;1977;100.0;10.130;2;Akershus (-2019);01.09.2020
6763;3118486668;865911204;Menn;36.0;1984;57.0;24.540;6;Buskerud (-2019);01.09.2020
6764;15068413998;747153431;Menn;36.0;1984;21.0;10.130;2;Akershus (-2019);01.09.2020
6765;2038049348;471877271;Menn;40.0;1980;100.0;24.330;6;Buskerud (-2019);01.09.2020
6766;14068637618;205912967;Menn;34.0;1986;100.0;10.130;2;Akershus (-2019);01.09.2020
6767;22019792922;241628580;Menn;23.0;1997;100.0;24.510;6;Buskerud (-2019);01.09.2020
6768;13049092212;526160790;Menn;30.0;1990;100.0;46.390;11;Rogaland;01.09.2020
6769;28027911890;747153431;Menn;41.0;1979;;10.130;2;Akershus (-2019);01.09.2020
6770;28039941800;;Menn;21.0;1999;;;;;01.09.2020
6771;17019814916;446008668;Menn;22.0;1998;;10.130;2;Akershus (-2019);01.09.2020
6772;5118894246;205912967;Menn;32.0;1988;100.0;10.130;2;Akershus (-2019);01.09.2020
6773;13109270696;442784192;Menn;28.0;1992;100.0;10.820;3;Oslo;01.09.2020
6774;5079980718;;Menn;21.0;1999;;;;;01.09.2020
6775;15049784110;;Menn;23.0;1997;;;;;01.09.2020
6776;30078909934;;Menn;31.0;1989;;;;;01.09.2020
6777;4027649232;461643212;Menn;44.0;1976;100.0;46.710;12;Hordaland (-2019);01.09.2020
6778;21087542270;747153431;Menn;45.0;1975;100.0;10.130;2;Akershus (-2019);01.09.2020
6779;24089396700;702363956;Menn;27.0;1993;100.0;46.350;11;Rogaland;01.09.2020
6780;24098966938;339156086;Menn;31.0;1989;39.0;23.990;6;Buskerud (-2019);01.09.2020
6781;23119279530;;Menn;28.0;1992;;;;;01.09.2020
6782;5088089478;317355238;Menn;40.0;1980;76.0;46.370;11;Rogaland;01.09.2020
6783;3107846370;49272912;Menn;42.0;1978;100.0;23.200;5;Oppland (-2019);01.09.2020
6784;7128283080;529912577;Menn;38.0;1982;100.0;10.130;2;Akershus (-2019);01.09.2020
6785;21078765368;747153431;Menn;33.0;1987;100.0;10.130;2;Akershus (-2019);01.09.2020
6786;13058238656;515864586;Menn;38.0;1982;100.0;46.370;11;Rogaland;01.09.2020
6787;25089820526;446008668;Menn;22.0;1998;;10.130;2;Akershus (-2019);01.09.2020
6788;19097905016;241246664;Menn;41.0;1979;100.0;10.130;2;Akershus (-2019);01.09.2020
6789;18028430066;529912577;Menn;36.0;1984;100.0;10.130;2;Akershus (-2019);01.09.2020
6790;12128356732;933814109;Menn;37.0;1983;100.0;43.911;10;Vest-Agder (-2019);01.09.2020
6791;13019896026;527346846;Menn;22.0;1998;100.0;46.349;11;Rogaland;01.09.2020
6792;12077574750;713057216;Menn;45.0;1975;100.0;46.310;11;Rogaland;01.09.2020
6793;18088516528;536021128;Menn;35.0;1985;100.0;07.290;2;Akershus (-2019);01.09.2020
6794;21058335650;403610740;Menn;37.0;1983;100.0;52.214;50;Trøndelag - Trööndelage;01.09.2020
6795;5038185688;446008668;Menn;39.0;1981;;10.130;2;Akershus (-2019);01.09.2020
6796;6128952858;865911204;Menn;31.0;1989;62.0;24.540;6;Buskerud (-2019);01.09.2020
6797;17078966144;529912577;Menn;31.0;1989;80.0;10.130;2;Akershus (-2019);01.09.2020
6798;4129583648;747153431;Menn;25.0;1995;;10.130;2;Akershus (-2019);01.09.2020
6799;20088096376;747153431;Menn;40.0;1980;100.0;10.130;2;Akershus (-2019);01.09.2020
6800;29037981502;55698356;Menn;41.0;1979;100.0;46.381;11;Rogaland;01.09.2020
6801;1028194324;972623425;Menn;39.0;1981;100.0;12.000;3;Oslo;01.09.2020
6802;2107824780;241246664;Menn;42.0;1978;100.0;10.130;2;Akershus (-2019);01.09.2020
6803;31059838390;155749703;Menn;22.0;1998;83.0;52.216;50;Trøndelag - Trööndelage;01.09.2020
6804;8099924240;241246664;Menn;21.0;1999;100.0;10.130;2;Akershus (-2019);01.09.2020
6805;11059397052;205912967;Menn;27.0;1993;44.0;10.130;2;Akershus (-2019);01.09.2020
6806;14038803578;257588869;Menn;32.0;1988;100.0;31.030;9;Aust-Agder (-2019);01.09.2020
6807;27049918112;357803516;Menn;21.0;1999;64.0;43.390;10;Vest-Agder (-2019);01.09.2020
6808;24029146434;747153431;Menn;29.0;1991;100.0;10.130;2;Akershus (-2019);01.09.2020
6809;9077605024;713057216;Menn;44.0;1976;80.0;46.310;11;Rogaland;01.09.2020
6810;27029912450;529912577;Menn;21.0;1999;100.0;10.130;2;Akershus (-2019);01.09.2020
6811;26058831286;241246664;Menn;32.0;1988;;10.130;2;Akershus (-2019);01.09.2020
6812;26088854564;334881346;Menn;32.0;1988;100.0;11.010;3;Oslo;01.09.2020
6813;14028428086;166877933;Menn;36.0;1984;100.0;24.520;6;Buskerud (-2019);01.09.2020
6814;23108196914;747153431;Menn;39.0;1981;100.0;10.130;2;Akershus (-2019);01.09.2020
6815;2128790288;;Menn;33.0;1987;;;;;01.09.2020
6816;12018902934;408955506;Menn;31.0;1989;100.0;23.640;6;Buskerud (-2019);01.09.2020
6817;14098558612;159182522;Menn;35.0;1985;100.0;46.520;12;Hordaland (-2019);01.09.2020
6818;13019497130;879881782;Menn;26.0;1994;56.0;23.190;5;Oppland (-2019);01.09.2020
6819;16108377620;183807386;Menn;37.0;1983;78.0;26.510;7;Vestfold (-2019);01.09.2020
6820;18029432378;731432543;Menn;26.0;1994;100.0;24.530;6;Buskerud (-2019);01.09.2020
6821;7119412342;205912967;Menn;26.0;1994;100.0;10.130;2;Akershus (-2019);01.09.2020
6822;15098194742;388550026;Menn;39.0;1981;100.0;02.000u;2;Akershus (-2019);01.09.2020
6823;23048401800;892196970;Menn;36.0;1984;100.0;01.440;1;Østfold (-2019);01.09.2020
6824;30017531710;529912577;Menn;45.0;1975;100.0;10.130;2;Akershus (-2019);01.09.2020
6825;10019368846;446008668;Menn;27.0;1993;100.0;10.130;2;Akershus (-2019);01.09.2020
6826;7037672736;749395240;Menn;44.0;1976;87.0;46.694;12;Hordaland (-2019);01.09.2020
6827;15069262446;334881346;Menn;28.0;1992;100.0;11.010;3;Oslo;01.09.2020
6828;20097748662;747153431;Menn;43.0;1977;9.0;10.130;2;Akershus (-2019);01.09.2020
6829;24069068264;306418639;Menn;30.0;1990;100.0;10.730;3;Oslo;01.09.2020
6830;1069158072;446008668;Menn;29.0;1991;100.0;10.130;2;Akershus (-2019);01.09.2020
6831;12097786774;621958801;Menn;43.0;1977;100.0;35.140;9;Aust-Agder (-2019);01.09.2020
6832;27018706064;57640555;Menn;33.0;1987;100.0;46.520;12;Hordaland (-2019);01.09.2020
6833;24118757838;801127357;Menn;33.0;1987;100.0;47.913;15;Møre og Romsdal;01.09.2020
6834;10019080520;205912967;Menn;30.0;1990;100.0;10.130;2;Akershus (-2019);01.09.2020
6835;1048185232;205912967;Menn;39.0;1981;100.0;10.130;2;Akershus (-2019);01.09.2020
6836;22089213154;593776355;Menn;28.0;1992;82.0;46.710;12;Hordaland (-2019);01.09.2020
6837;21029689194;205912967;Menn;24.0;1996;100.0;10.130;2;Akershus (-2019);01.09.2020
6838;10099708848;747153431;Menn;23.0;1997;;10.130;2;Akershus (-2019);01.09.2020
6839;10088748712;141786684;Menn;33.0;1987;77.0;24.460;6;Buskerud (-2019);01.09.2020
6840;13058379194;241246664;Menn;37.0;1983;100.0;10.130;2;Akershus (-2019);01.09.2020
6841;20029769812;;Menn;23.0;1997;;;;;01.09.2020
6842;8087995580;446008668;Menn;41.0;1979;100.0;10.130;2;Akershus (-2019);01.09.2020
6843;15128052836;516148558;Menn;40.0;1980;88.0;05.200;2;Akershus (-2019);01.09.2020
6844;9058641848;750236387;Menn;34.0;1986;100.0;26.110;7;Vestfold (-2019);01.09.2020
6845;27049584648;224146399;Menn;25.0;1995;100.0;30.200;8;Telemark (-2019);01.09.2020
6846;7109898864;529912577;Menn;22.0;1998;21.0;10.130;2;Akershus (-2019);01.09.2020
6847;16059840802;;Menn;22.0;1998;;;;;01.09.2020
6848;12018260112;241246664;Menn;38.0;1982;16.0;10.130;2;Akershus (-2019);01.09.2020
6849;28109912302;744046400;Menn;21.0;1999;100.0;46.150;11;Rogaland;01.09.2020
6850;4088115208;241246664;Menn;39.0;1981;100.0;10.130;2;Akershus (-2019);01.09.2020
6851;27108628380;702363956;Menn;34.0;1986;;46.350;11;Rogaland;01.09.2020
6852;7028679246;395877930;Menn;34.0;1986;100.0;27.200;7;Vestfold (-2019);01.09.2020
6853;7108544450;241246664;Menn;35.0;1985;78.0;10.130;2;Akershus (-2019);01.09.2020
6854;2029538036;78784859;Menn;25.0;1995;4.0;47.523;14;Sogn og Fjordane (-2019);01.09.2020
6855;9088103860;691568371;Menn;39.0;1981;81.0;09.101;2;Akershus (-2019);01.09.2020
6856;25128015648;205912967;Menn;40.0;1980;;10.130;2;Akershus (-2019);01.09.2020
6857;8128836774;21047196;Menn;32.0;1988;100.0;42.990;10;Vest-Agder (-2019);01.09.2020
6858;17118603838;426783533;Menn;34.0;1986;100.0;23.650;6;Buskerud (-2019);01.09.2020
6859;26088190782;241246664;Menn;39.0;1981;100.0;10.130;2;Akershus (-2019);01.09.2020
6860;1057872470;747153431;Menn;42.0;1978;100.0;10.130;2;Akershus (-2019);01.09.2020
6861;23068175714;241246664;Menn;39.0;1981;100.0;10.130;2;Akershus (-2019);01.09.2020
6862;5088319134;749219663;Menn;37.0;1983;47.0;45.200;11;Rogaland;01.09.2020
6863;21089803710;290352061;Menn;22.0;1998;100.0;01.280;1;Østfold (-2019);01.09.2020
6864;19098631870;;Menn;34.0;1986;;;;;01.09.2020
6865;19129310470;506517090;Menn;27.0;1993;100.0;33.110;9;Aust-Agder (-2019);01.09.2020
6866;19047615914;529912577;Menn;44.0;1976;100.0;10.130;2;Akershus (-2019);01.09.2020
6867;29098587276;241246664;Menn;35.0;1985;;10.130;2;Akershus (-2019);01.09.2020
6868;6087539084;747153431;Menn;45.0;1975;100.0;10.130;2;Akershus (-2019);01.09.2020
6869;25127969178;446008668;Menn;41.0;1979;100.0;10.130;2;Akershus (-2019);01.09.2020
6870;17068439448;853543705;Menn;36.0;1984;100.0;35.220;9;Aust-Agder (-2019);01.09.2020
6871;30048928182;608831066;Menn;31.0;1989;100.0;52.215;50;Trøndelag - Trööndelage;01.09.2020
6872;25017511030;145551226;Menn;45.0;1975;100.0;17.220;4;Hedmark (-2019);01.09.2020
6873;20039957672;529912577;Menn;21.0;1999;20.0;10.130;2;Akershus (-2019);01.09.2020
6874;6049483408;529912577;Menn;26.0;1994;100.0;10.130;2;Akershus (-2019);01.09.2020
6875;19118449788;747153431;Menn;36.0;1984;100.0;10.130;2;Akershus (-2019);01.09.2020
6876;24069377214;172214316;Menn;27.0;1993;100.0;46.180;11;Rogaland;01.09.2020
6877;22118131246;165189001;Menn;39.0;1981;100.0;10.920;3;Oslo;01.09.2020
6878;12079333850;747153431;Menn;27.0;1993;100.0;10.130;2;Akershus (-2019);01.09.2020
6879;27079392988;536021128;Menn;27.0;1993;100.0;07.290;2;Akershus (-2019);01.09.2020
6880;14128036062;357569567;Menn;40.0;1980;78.0;16.231;4;Hedmark (-2019);01.09.2020
6881;16029124674;121526684;Menn;29.0;1991;100.0;78.300;19;Troms - Romsa (-2019);01.09.2020
6882;6057501604;873045945;Menn;45.0;1975;100.0;50.204;50;Trøndelag - Trööndelage;01.09.2020
6883;8097787058;446008668;Menn;43.0;1977;100.0;10.130;2;Akershus (-2019);01.09.2020
6884;11057551028;241246664;Menn;45.0;1975;53.0;10.130;2;Akershus (-2019);01.09.2020
6885;18078588428;529912577;Menn;35.0;1985;100.0;10.130;2;Akershus (-2019);01.09.2020
6886;3019846862;241246664;Menn;22.0;1998;;10.130;2;Akershus (-2019);01.09.2020
6887;23059488544;290352061;Menn;26.0;1994;83.0;01.280;1;Østfold (-2019);01.09.2020
6888;6078247796;999083400;Menn;38.0;1982;100.0;43.341;10;Vest-Agder (-2019);01.09.2020
6889;17018385370;446008668;Menn;37.0;1983;100.0;10.130;2;Akershus (-2019);01.09.2020
6890;17118182698;747153431;Menn;39.0;1981;15.0;10.130;2;Akershus (-2019);01.09.2020
6891;18119756708;;Menn;23.0;1997;;;;;01.09.2020
6892;23047842296;118415099;Menn;42.0;1978;100.0;11.070;3;Oslo;01.09.2020
6893;24119710948;;Menn;23.0;1997;;;;;01.09.2020
6894;18129506194;;Menn;25.0;1995;;;;;01.09.2020
6895;16089763306;;Menn;23.0;1997;;;;;01.09.2020
6896;7069269718;536222219;Menn;28.0;1992;79.0;30.400;8;Telemark (-2019);01.09.2020
6897;29118521010;725224487;Menn;35.0;1985;100.0;82.201;20;Finnmark - Finnmárku (-2019);01.09.2020
6898;4098501362;241246664;Menn;35.0;1985;100.0;10.130;2;Akershus (-2019);01.09.2020
6899;22088495564;975342259;Menn;36.0;1984;100.0;13.100;3;Oslo;01.09.2020
6900;25019693064;561539595;Menn;24.0;1996;76.0;46.691;12;Hordaland (-2019);01.09.2020
6901;27018394122;205912967;Menn;37.0;1983;100.0;10.130;2;Akershus (-2019);01.09.2020
6902;5077694244;241246664;Menn;44.0;1976;100.0;10.130;2;Akershus (-2019);01.09.2020
6903;6049386366;408296107;Menn;27.0;1993;100.0;01.452;1;Østfold (-2019);01.09.2020
6904;7028671164;974937974;Menn;34.0;1986;100.0;52.215;50;Trøndelag - Trööndelage;01.09.2020
6905;22088490772;246599835;Menn;36.0;1984;100.0;11.050;3;Oslo;01.09.2020
6906;25117770618;287216742;Menn;43.0;1977;100.0;01.300;1;Østfold (-2019);01.09.2020
6907;2108735956;446008668;Menn;33.0;1987;53.0;10.130;2;Akershus (-2019);01.09.2020
6908;26018567590;1073217;Menn;35.0;1985;100.0;47.911;15;Møre og Romsdal;01.09.2020
6909;14058863344;205912967;Menn;32.0;1988;100.0;10.130;2;Akershus (-2019);01.09.2020
6910;5078830812;529912577;Menn;32.0;1988;100.0;10.130;2;Akershus (-2019);01.09.2020
6911;21017626504;241246664;Menn;44.0;1976;100.0;10.130;2;Akershus (-2019);01.09.2020
6912;8058740722;241246664;Menn;33.0;1987;100.0;10.130;2;Akershus (-2019);01.09.2020
6913;6057677452;987908212;Menn;44.0;1976;100.0;08.990;2;Akershus (-2019);01.09.2020
6914;9089862532;853543705;Menn;22.0;1998;100.0;35.220;9;Aust-Agder (-2019);01.09.2020
6915;4098281044;446008668;Menn;38.0;1982;100.0;10.130;2;Akershus (-2019);01.09.2020
6916;9058255934;241246664;Menn;38.0;1982;100.0;10.130;2;Akershus (-2019);01.09.2020
6917;29088103540;446008668;Menn;39.0;1981;100.0;10.130;2;Akershus (-2019);01.09.2020
6918;23088512158;;Menn;35.0;1985;;;;;01.09.2020
6919;13039543598;;Menn;25.0;1995;;;;;01.09.2020
6920;24097832802;715514274;Menn;42.0;1978;100.0;01.000u;1;Østfold (-2019);01.09.2020
6921;8059886508;;Menn;22.0;1998;;;;;01.09.2020
6922;29107695768;641620822;Menn;44.0;1976;100.0;50.102;50;Trøndelag - Trööndelage;01.09.2020
6923;22118324944;137553362;Menn;37.0;1983;100.0;52.211;50;Trøndelag - Trööndelage;01.09.2020
6924;30077602300;815481520;Menn;44.0;1976;100.0;46.640;12;Hordaland (-2019);01.09.2020
6925;7127605748;241246664;Menn;44.0;1976;100.0;10.130;2;Akershus (-2019);01.09.2020
6926;20058320290;394598139;Menn;37.0;1983;100.0;46.660;12;Hordaland (-2019);01.09.2020
6927;13088301282;529912577;Menn;37.0;1983;100.0;10.130;2;Akershus (-2019);01.09.2020
6928;27088044496;446008668;Menn;40.0;1980;100.0;10.130;2;Akershus (-2019);01.09.2020
6929;8048068258;446008668;Menn;40.0;1980;100.0;10.130;2;Akershus (-2019);01.09.2020
6930;26069702162;686805791;Menn;23.0;1997;100.0;11.010;3;Oslo;01.09.2020
6931;31109160856;205912967;Menn;29.0;1991;100.0;10.130;2;Akershus (-2019);01.09.2020
6932;23019369624;709352343;Menn;27.0;1993;86.0;25.110;6;Buskerud (-2019);01.09.2020
6933;29088601446;602037055;Menn;34.0;1986;31.0;46.190;11;Rogaland;01.09.2020
6934;6059508076;205912967;Menn;25.0;1995;100.0;10.130;2;Akershus (-2019);01.09.2020
6935;19089691116;102617174;Menn;24.0;1996;100.0;46.491;12;Hordaland (-2019);01.09.2020
6936;11098960522;;Menn;31.0;1989;;;;;01.09.2020
6937;6129472794;270782233;Menn;26.0;1994;100.0;25.210;6;Buskerud (-2019);01.09.2020
6938;28017863806;516148558;Menn;42.0;1978;100.0;05.200;2;Akershus (-2019);01.09.2020
6939;1019036980;;Menn;30.0;1990;;;;;01.09.2020
6940;1038814608;747153431;Menn;32.0;1988;100.0;10.130;2;Akershus (-2019);01.09.2020
6941;21097851866;205912967;Menn;42.0;1978;;10.130;2;Akershus (-2019);01.09.2020
6942;7047612080;529912577;Menn;44.0;1976;;10.130;2;Akershus (-2019);01.09.2020
6943;15057617032;405975727;Menn;44.0;1976;100.0;03.212;2;Akershus (-2019);01.09.2020
6944;20029869734;784390960;Menn;22.0;1998;100.0;46.491;12;Hordaland (-2019);01.09.2020
6945;25109075390;529912577;Menn;30.0;1990;0.0;10.130;2;Akershus (-2019);01.09.2020
6946;29109217256;643724433;Menn;28.0;1992;18.0;46.620;12;Hordaland (-2019);01.09.2020
6947;2079418290;529912577;Menn;26.0;1994;100.0;10.130;2;Akershus (-2019);01.09.2020
6948;22119470212;241246664;Menn;26.0;1994;100.0;10.130;2;Akershus (-2019);01.09.2020
6949;20069912730;747153431;Menn;21.0;1999;96.0;10.130;2;Akershus (-2019);01.09.2020
6950;3119297824;205912967;Menn;28.0;1992;100.0;10.130;2;Akershus (-2019);01.09.2020
6951;21079706158;522088674;Menn;23.0;1997;98.0;10.120;2;Akershus (-2019);01.09.2020
6952;26089439368;435561784;Menn;26.0;1994;82.0;10.520;3;Oslo;01.09.2020
6953;9068252076;241246664;Menn;38.0;1982;100.0;10.130;2;Akershus (-2019);01.09.2020
6954;9089156776;643724433;Menn;29.0;1991;100.0;46.620;12;Hordaland (-2019);01.09.2020
6955;22058902188;529912577;Menn;31.0;1989;;10.130;2;Akershus (-2019);01.09.2020
6956;12098947252;;Menn;31.0;1989;;;;;01.09.2020
6957;20059925392;908527378;Menn;21.0;1999;100.0;13.200;3;Oslo;01.09.2020
6958;12067691778;3209125;Menn;44.0;1976;83.0;12.000;3;Oslo;01.09.2020
6959;27128527234;;Menn;35.0;1985;;;;;01.09.2020
6960;2048991762;;Menn;31.0;1989;;;;;01.09.2020
6961;17108520202;205912967;Menn;35.0;1985;64.0;10.130;2;Akershus (-2019);01.09.2020
6962;8088357422;;Menn;37.0;1983;;;;;01.09.2020
6963;18128251032;462720139;Menn;38.0;1982;87.0;49.393;50;Trøndelag - Trööndelage;01.09.2020
6964;6109628436;225330131;Menn;24.0;1996;35.0;50.101;50;Trøndelag - Trööndelage;01.09.2020
6965;27119587892;438815176;Menn;25.0;1995;100.0;08.120;2;Akershus (-2019);01.09.2020
6966;29019671530;747153431;Menn;24.0;1996;;10.130;2;Akershus (-2019);01.09.2020
6967;21118901148;205912967;Menn;31.0;1989;100.0;10.130;2;Akershus (-2019);01.09.2020
6968;4129261012;313278671;Menn;28.0;1992;89.0;17.230;4;Hedmark (-2019);01.09.2020
6969;16069307160;241246664;Menn;27.0;1993;100.0;10.130;2;Akershus (-2019);01.09.2020
6970;2048914234;;Menn;31.0;1989;;;;;01.09.2020
6971;17088251710;205912967;Menn;38.0;1982;100.0;10.130;2;Akershus (-2019);01.09.2020
6972;14099478054;958992622;Menn;26.0;1994;100.0;81.291;19;Troms - Romsa (-2019);01.09.2020
6973;19048661208;446008668;Menn;34.0;1986;100.0;10.130;2;Akershus (-2019);01.09.2020
6974;19089491448;780329966;Menn;26.0;1994;100.0;52.215;50;Trøndelag - Trööndelage;01.09.2020
6975;16099873520;;Menn;22.0;1998;;;;;01.09.2020
6976;17127586214;446008668;Menn;45.0;1975;100.0;10.130;2;Akershus (-2019);01.09.2020
6977;24048742034;745745041;Menn;33.0;1987;29.0;47.241;14;Sogn og Fjordane (-2019);01.09.2020
6978;21128291942;747153431;Menn;38.0;1982;;10.130;2;Akershus (-2019);01.09.2020
6979;14097696616;460800583;Menn;44.0;1976;82.0;24.540;6;Buskerud (-2019);01.09.2020
6980;19108696352;;Menn;34.0;1986;;;;;01.09.2020
6981;3099582056;;Menn;25.0;1995;;;;;01.09.2020
6982;16028917508;515864586;Menn;31.0;1989;100.0;46.370;11;Rogaland;01.09.2020
6983;12049883910;241246664;Menn;22.0;1998;100.0;10.130;2;Akershus (-2019);01.09.2020
6984;13108014220;241246664;Menn;40.0;1980;100.0;10.130;2;Akershus (-2019);01.09.2020
6985;21018685332;515864586;Menn;34.0;1986;100.0;46.370;11;Rogaland;01.09.2020
6986;24028717086;747153431;Menn;33.0;1987;84.0;10.130;2;Akershus (-2019);01.09.2020
6987;6019919104;832925850;Menn;21.0;1999;58.0;43.120;10;Vest-Agder (-2019);01.09.2020
6988;6077850270;806329802;Menn;42.0;1978;100.0;11.030;3;Oslo;01.09.2020
6989;27069860374;;Menn;22.0;1998;;;;;01.09.2020
6990;12039089672;166877933;Menn;30.0;1990;100.0;24.520;6;Buskerud (-2019);01.09.2020
6991;4099719116;;Menn;23.0;1997;;;;;01.09.2020
6992;15038947102;23550369;Menn;31.0;1989;94.0;47.730;15;Møre og Romsdal;01.09.2020
6993;12019898162;446008668;Menn;22.0;1998;100.0;10.130;2;Akershus (-2019);01.09.2020
6994;21079461636;241246664;Menn;26.0;1994;100.0;10.130;2;Akershus (-2019);01.09.2020
6995;25098852100;241246664;Menn;32.0;1988;100.0;10.130;2;Akershus (-2019);01.09.2020
